auction_id,uasg_id,auction_number
0700020000412014,070002,0000412014
0700160000412015,070016,0000412015
1201010000412015,120101,0000412015
9250060000412015,925006,0000412015
1101200000412016,110120,0000412016
9258690000412017,925869,0000412017
1540480000422008,154048,0000422008
2002000000422008,200200,0000422008
1100970000422009,110097,0000422009
1530320000422009,153032,0000422009
1532050000422009,153205,0000422009
1701310000422009,170131,0000422009
7810000000422009,781000,0000422009
0700070000422010,070007,0000422010
0900110000422010,090011,0000422010
0900230000422010,090023,0000422010
2544200000422010,254420,0000422010
0900190000422011,090019,0000422011
1544210000422011,154421,0000422011
1545030000422011,154503,0000422011
9198190000422011,919819,0000422011
1581260000422012,158126,0000422012
9257990000422012,925799,0000422012
9258940000422012,925894,0000422012
0900090000422013,090009,0000422013
0900280000422013,090028,0000422013
1540800000422013,154080,0000422013
7848100000422013,784810,0000422013
9108090000422013,910809,0000422013
1584670000422014,158467,0000422014
1200880000422015,120088,0000422015
2570470000422015,257047,0000422015
9259800000422015,925980,0000422015
1581390000422016,158139,0000422016
9260890000422016,926089,0000422016
9265840000422017,926584,0000422017
2002000000432009,200200,0000432009
1540480000432010,154048,0000432010
2550120000432010,255012,0000432010
9251400000432010,925140,0000432010
0700070000432012,070007,0000432012
1200640000432012,120064,0000432012
1350330000432012,135033,0000432012
2401140000432012,240114,0000432012
1350490000432013,135049,0000432013
3230280000432014,323028,0000432014
0700120000432015,070012,0000432015
0800160000432015,080016,0000432015
1540470000432015,154047,0000432015
1200140000432016,120014,0000432016
1200760000432016,120076,0000432016
0900030000432017,090003,0000432017
0900300000432017,090030,0000432017
1583770000432017,158377,0000432017
1601760000432017,160176,0000432017
0900090000442008,090009,0000442008
2550110000442009,255011,0000442009
3930110000442009,393011,0000442009
3990080000442009,399008,0000442009
1530400000442010,153040,0000442010
2550120000442010,255012,0000442010
0400030000442011,040003,0000442011
2400130000442011,240013,0000442011
3230280000442012,323028,0000442012
1350490000442013,135049,0000442013
2544380000442013,254438,0000442013
3230280000442013,323028,0000442013
0700280000442014,070028,0000442014
1530650000442014,153065,0000442014
2250010000442014,225001,0000442014
0700180000442016,070018,0000442016
1200250000442016,120025,0000442016
1530380000442017,153038,0000442017
1154060000452008,115406,0000452008
1530180000452008,153018,0000452008
1600180000452008,160018,0000452008
3641020000452009,364102,0000452009
0900200000452010,090020,0000452010
1900040000452010,190004,0000452010
1531140000452011,153114,0000452011
2550110000452011,255011,0000452011
9251460000452012,925146,0000452012
9259800000452012,925980,0000452012
1104040000452013,110404,0000452013
2544200000452014,254420,0000452014
9250060000452014,925006,0000452014
9260890000452014,926089,0000452014
9256090000452015,925609,0000452015
0700080000452016,070008,0000452016
2401280000462007,240128,0000462007
2550130000462008,255013,0000462008
1530610000462010,153061,0000462010
1540800000462010,154080,0000462010
3430060000462010,343006,0000462010
1530790000462011,153079,0000462011
2750660000462012,275066,0000462012
1200810000462013,120081,0000462013
1530400000462013,153040,0000462013
2000490000462013,200049,0000462013
1530380000462014,153038,0000462014
0700070000462015,070007,0000462015
0700190000462015,070019,0000462015
0700220000462015,070022,0000462015
1530610000462015,153061,0000462015
0400010000462017,040001,0000462017
1545030000472008,154503,0000472008
3930310000472008,393031,0000472008
7838100000472008,783810,0000472008
1530710000472010,153071,0000472010
2550120000472010,255012,0000472010
9252130000472010,925213,0000472010
0700110000472013,070011,0000472013
1502440000472013,150244,0000472013
1540510000472013,154051,0000472013
2570030000472013,257003,0000472013
0900390000472014,090039,0000472014
2544200000472014,254420,0000472014
3641020000472014,364102,0000472014
0900220000472015,090022,0000472015
1350100000472015,135010,0000472015
1540430000472015,154043,0000472015
0700160000472016,070016,0000472016
1550230000472016,155023,0000472016
9251580000472016,925158,0000472016
9254890000472016,925489,0000472016
9261360000472016,926136,0000472016
2550130000482008,255013,0000482008
1530210000482009,153021,0000482009
1531660000482009,153166,0000482009
1540480000482009,154048,0000482009
1700160000482009,170016,0000482009
0700290000482010,070029,0000482010
0900300000482010,090030,0000482010
1581470000482010,158147,0000482010
2640010000482010,264001,0000482010
1581390000482011,158139,0000482011
1530400000482012,153040,0000482012
1585100000482012,158510,0000482012
1539910000482013,153991,0000482013
3990050000482013,399005,0000482013
1101200000482014,110120,0000482014
1200240000482014,120024,0000482014
3893200000482014,389320,0000482014
9800050000482014,980005,0000482014
1581420000482015,158142,0000482015
9250070000482015,925007,0000482015
9251460000482015,925146,0000482015
0400030000482016,040003,0000482016
0700290000482016,070029,0000482016
0800010000482016,080001,0000482016
1581950000482016,158195,0000482016
2000090000482016,200009,0000482016
9258690000482016,925869,0000482016
1585160000482017,158516,0000482017
2570030000482017,257003,0000482017
1100970000492008,110097,0000492008
1530040000492008,153004,0000492008
0700130000492012,070013,0000492012
0900280000492012,090028,0000492012
1200740000492012,120074,0000492012
4032010000492012,403201,0000492012
1830390000492013,183039,0000492013
1201960000492014,120196,0000492014
1830390000492014,183039,0000492014
3990050000492014,399005,0000492014
9259160000492014,925916,0000492014
1520040000492015,152004,0000492015
3440020000492015,344002,0000492015
3440020000492016,344002,0000492016
9260020000492017,926002,0000492017
0700020000502008,070002,0000502008
0700060000502008,070006,0000502008
1300160000502008,130016,0000502008
1545030000502009,154503,0000502009
1581990000502009,158199,0000502009
1201010000502010,120101,0000502010
1520050000502010,152005,0000502010
1530570000502010,153057,0000502010
2030030000502010,203003,0000502010
1530330000502011,153033,0000502011
1600670000502011,160067,0000502011
1730300000502012,173030,0000502012
1350130000502013,135013,0000502013
1201950000502014,120195,0000502014
0900180000502015,090018,0000502015
0900160000502016,090016,0000502016
3894610000502016,389461,0000502016
0700010000502017,070001,0000502017
1200390000512008,120039,0000512008
1350120000512008,135012,0000512008
1531660000512008,153166,0000512008
1100960000512009,110096,0000512009
2550120000512010,255012,0000512010
0700270000512011,070027,0000512011
0900030000512011,090003,0000512011
1531660000512012,153166,0000512012
1530310000512016,153031,0000512016
0700110000512017,070011,0000512017
2000150000522008,200015,0000522008
2550120000522008,255012,0000522008
1532130000522009,153213,0000522009
9261420000522012,926142,0000522012
1200620000522013,120062,0000522013
1530330000522013,153033,0000522013
9251580000522013,925158,0000522013
9259680000522013,925968,0000522013
1581470000522014,158147,0000522014
9251420000522014,925142,0000522014
9251440000522014,925144,0000522014
1540500000522015,154050,0000522015
9252130000522017,925213,0000522017
9253870000522017,925387,0000522017
1530180000532008,153018,0000532008
2550120000532008,255012,0000532008
1350160000532010,135016,0000532010
1101610000532011,110161,0000532011
1200730000532011,120073,0000532011
1350120000532011,135012,0000532011
7810000000532012,781000,0000532012
1581390000532015,158139,0000532015
1581420000532015,158142,0000532015
3930220000532015,393022,0000532015
1531140000532016,153114,0000532016
1000010000542007,100001,0000542007
9253150000542008,925315,0000542008
1104040000542010,110404,0000542010
1200140000542010,120014,0000542010
0900040000542011,090004,0000542011
3930210000542011,393021,0000542011
1350480000542012,135048,0000542012
0800030000542013,080003,0000542013
1350210000542013,135021,0000542013
0100010000542014,010001,0000542014
0900020000542014,090002,0000542014
1545020000542014,154502,0000542014
1540400000542016,154040,0000542016
3892970000542016,389297,0000542016
1601060000542017,160106,0000542017
1530120000552008,153012,0000552008
1581950000552008,158195,0000552008
3990050000552009,399005,0000552009
0600010000552010,060001,0000552010
9259680000552012,925968,0000552012
0900190000552014,090019,0000552014
0400010000552016,040001,0000552016
7713000000552016,771300,0000552016
3430120000562008,343012,0000562008
1530350000562009,153035,0000562009
1532610000562012,153261,0000562012
1543590000562012,154359,0000562012
1581320000562012,158132,0000562012
0900230000562013,090023,0000562013
1350160000562016,135016,0000562016
1530150000562017,153015,0000562017
1530800000562017,153080,0000562017
0700150000572010,070015,0000572010
1540430000572011,154043,0000572011
1540700000572011,154070,0000572011
1584420000572011,158442,0000572011
1101610000572012,110161,0000572012
0900190000572013,090019,0000572013
1583770000572015,158377,0000572015
1601060000572015,160106,0000572015
1680080000572015,168008,0000572015
3894610000572015,389461,0000572015
0900230000572016,090023,0000572016
1101610000572017,110161,0000572017
1200140000582008,120014,0000582008
1500020000582008,150002,0000582008
1350160000582011,135016,0000582011
0700060000582014,070006,0000582014
1101200000582014,110120,0000582014
1530280000582014,153028,0000582014
1530380000582014,153038,0000582014
9255090000582014,925509,0000582014
9254520000582015,925452,0000582015
1530180000592008,153018,0000592008
1581960000592008,158196,0000592008
0700050000592012,070005,0000592012
1530150000592013,153015,0000592013
1540490000592013,154049,0000592013
9250060000592013,925006,0000592013
1530800000592014,153080,0000592014
1100010000592015,110001,0000592015
9257700000592015,925770,0000592015
9258940000592015,925894,0000592015
0600010000592016,060001,0000592016
1531140000592017,153114,0000592017
9259680000592017,925968,0000592017
0700210000602008,070021,0000602008
1532230000602008,153223,0000602008
9254500000602010,925450,0000602010
1200590000602013,120059,0000602013
1538080000602013,153808,0000602013
7858100000602013,785810,0000602013
9259420000602013,925942,0000602013
2500520000602014,250052,0000602014
1582740000602015,158274,0000602015
9255090000602015,925509,0000602015
1200390000602016,120039,0000602016
1530280000612008,153028,0000612008
1830390000612009,183039,0000612009
0800200000612010,080020,0000612010
1543580000612010,154358,0000612010
0800210000612012,080021,0000612012
1101200000612014,110120,0000612014
0700080000622009,070008,0000622009
9252130000622009,925213,0000622009
1581950000622010,158195,0000622010
1700160000622010,170016,0000622010
0900200000622013,090020,0000622013
1530380000622015,153038,0000622015
9263020000622015,926302,0000622015
0900270000622017,090027,0000622017
1583500000622017,158350,0000622017
0900190000632009,090019,0000632009
1581950000632009,158195,0000632009
1540430000632010,154043,0000632010
1200880000632011,120088,0000632011
0900230000632015,090023,0000632015
1582640000632015,158264,0000632015
9251430000632015,925143,0000632015
1530350000632017,153035,0000632017
0900030000642009,090003,0000642009
1101200000642009,110120,0000642009
0800200000642011,080020,0000642011
1580920000642012,158092,0000642012
1581390000642013,158139,0000642013
1581950000642014,158195,0000642014
1530570000642015,153057,0000642015
1530610000642016,153061,0000642016
7713000000642016,771300,0000642016
1601060000642017,160106,0000642017
0700080000652011,070008,0000652011
1530310000652011,153031,0000652011
1531660000652011,153166,0000652011
0700110000652012,070011,0000652012
0700050000652013,070005,0000652013
1350330000652014,135033,0000652014
9430010000652015,943001,0000652015
1530280000652017,153028,0000652017
1530400000662009,153040,0000662009
9108470000662009,910847,0000662009
0900180000662012,090018,0000662012
1500020000662012,150002,0000662012
0800010000662014,080001,0000662014
9264830000662015,926483,0000662015
0700060000662016,070006,0000662016
1502320000662017,150232,0000662017
9800050000662017,980005,0000662017
1545030000672013,154503,0000672013
0700130000672014,070013,0000672014
0900190000672015,090019,0000672015
0600010000672017,060001,0000672017
2401080000682008,240108,0000682008
1581960000682009,158196,0000682009
1540500000682010,154050,0000682010
1545020000682010,154502,0000682010
2570030000682010,257003,0000682010
2550140000682011,255014,0000682011
0400030000682014,040003,0000682014
1545030000682015,154503,0000682015
1584420000692011,158442,0000692011
1540800000692012,154080,0000692012
1581260000692013,158126,0000692013
1530570000692014,153057,0000692014
0800200000692015,080020,0000692015
9250070000692016,925007,0000692016
9263020000692016,926302,0000692016
0800010000702009,080001,0000702009
1200130000702009,120013,0000702009
1950040000702013,195004,0000702013
0800030000702015,080003,0000702015
0900300000702015,090030,0000702015
9430010000702017,943001,0000702017
1531630000712008,153163,0000712008
1530560000712009,153056,0000712009
0800010000712010,080001,0000712010
1701310000712011,170131,0000712011
1530570000712012,153057,0000712012
1950060000722008,195006,0000722008
1530310000722009,153031,0000722009
1530540000722009,153054,0000722009
2000090000722010,200009,0000722010
1520040000722013,152004,0000722013
1540390000722013,154039,0000722013
1530790000722017,153079,0000722017
0700140000732008,070014,0000732008
1540800000732010,154080,0000732010
1200620000732014,120062,0000732014
2000090000742008,200009,0000742008
1540800000742012,154080,0000742012
2000090000742017,200009,0000742017
1540800000752010,154080,0000752010
3930280000752011,393028,0000752011
1200160000752016,120016,0000752016
1545030000752016,154503,0000752016
2544200000762008,254420,0000762008
1581950000762009,158195,0000762009
9251440000762009,925144,0000762009
9259680000762010,925968,0000762010
1200240000762011,120024,0000762011
9250060000762012,925006,0000762012
1581290000762013,158129,0000762013
1585100000762013,158510,0000762013
2544200000762013,254420,0000762013
1540470000762014,154047,0000762014
1101200000762015,110120,0000762015
1582650000762017,158265,0000762017
9258560000772010,925856,0000772010
1200040000772012,120004,0000772012
1200880000772012,120088,0000772012
9251430000772013,925143,0000772013
0800010000772015,080001,0000772015
1101200000772015,110120,0000772015
1530300000772016,153030,0000772016
1530380000772016,153038,0000772016
3892970000772017,389297,0000772017
9809210000772017,980921,0000772017
1540500000782008,154050,0000782008
1350160000782009,135016,0000782009
1530570000782009,153057,0000782009
1540480000782010,154048,0000782010
1540800000782010,154080,0000782010
0900180000782012,090018,0000782012
1530650000782013,153065,0000782013
1540470000782016,154047,0000782016
1530800000792008,153080,0000792008
9252130000792010,925213,0000792010
0800010000792013,080001,0000792013
0900180000792014,090018,0000792014
1545030000792014,154503,0000792014
1585160000802010,158516,0000802010
0800200000802012,080020,0000802012
1530790000802012,153079,0000802012
0900300000802013,090030,0000802013
0700180000802014,070018,0000802014
1101200000802015,110120,0000802015
9846750000802017,984675,0000802017
1540700000812008,154070,0000812008
1545020000812009,154502,0000812009
9800050000812014,980005,0000812014
1101200000812015,110120,0000812015
3230280000822009,323028,0000822009
9251460000822009,925146,0000822009
0700140000822011,070014,0000822011
1101200000822015,110120,0000822015
1530380000822015,153038,0000822015
9251440000822015,925144,0000822015
1530310000822016,153031,0000822016
3230280000832008,323028,0000832008
9251460000832009,925146,0000832009
1350230000832012,135023,0000832012
1538080000832014,153808,0000832014
9258940000832014,925894,0000832014
1539840000832016,153984,0000832016
0600010000842008,060001,0000842008
1531660000842008,153166,0000842008
1545030000842010,154503,0000842010
9254520000842013,925452,0000842013
1530790000842015,153079,0000842015
1581520000842015,158152,0000842015
9254940000852008,925494,0000852008
1545030000852009,154503,0000852009
1540540000852010,154054,0000852010
2550140000852011,255014,0000852011
1101200000852013,110120,0000852013
1530580000852016,153058,0000852016
0700070000862007,070007,0000862007
1530330000862009,153033,0000862009
7918000000862010,791800,0000862010
1530360000862014,153036,0000862014
0400010000862015,040001,0000862015
1531660000872012,153166,0000872012
1581950000872012,158195,0000872012
1540390000872013,154039,0000872013
1540700000872013,154070,0000872013
1585100000872013,158510,0000872013
2900020000872014,290002,0000872014
0800160000882009,080016,0000882009
1000010000882009,100001,0000882009
2000090000882009,200009,0000882009
1530280000882013,153028,0000882013
1531660000882014,153166,0000882014
9251440000882016,925144,0000882016
1530090000892009,153009,0000892009
1154060000892011,115406,0000892011
0400010000892014,040001,0000892014
1200740000892014,120074,0000892014
1540700000892014,154070,0000892014
0400010000892015,040001,0000892015
2570030000892015,257003,0000892015
0700270000892016,070027,0000892016
9254940000902007,925494,0000902007
0700050000902009,070005,0000902009
1530630000902010,153063,0000902010
1530570000902011,153057,0000902011
9108470000902013,910847,0000902013
0900160000902015,090016,0000902015
9258940000902016,925894,0000902016
3930250000902017,393025,0000902017
9108090000912008,910809,0000912008
9254520000912012,925452,0000912012
1201950000912013,120195,0000912013
0600010000912014,060001,0000912014
9252130000922008,925213,0000922008
0400010000922009,040001,0000922009
1585160000922012,158516,0000922012
3930210000922015,393021,0000922015
9258350000922015,925835,0000922015
0700230000932010,070023,0000932010
1530630000942011,153063,0000942011
1206320000942017,120632,0000942017
1530570000952016,153057,0000952016
1531640000962009,153164,0000962009
2550130000962010,255013,0000962010
2550140000962010,255014,0000962010
1532230000972008,153223,0000972008
1000010000972010,100001,0000972010
3230310000972010,323031,0000972010
1581390000972017,158139,0000972017
0700050000982010,070005,0000982010
1540700000982010,154070,0000982010
1582650000982015,158265,0000982015
0900270000992010,090027,0000992010
1350330000992012,135033,0000992012
2000090000992013,200009,0000992013
9108090001002009,910809,0001002009
0800160001002010,080016,0001002010
0900020001002010,090002,0001002010
0900020001002011,090002,0001002011
1530570001002017,153057,0001002017
0900020001012012,090002,0001012012
1585160001012012,158516,0001012012
2401140001012015,240114,0001012015
1790850001012016,179085,0001012016
9250390001012016,925039,0001012016
1100010001022013,110001,0001022013
9253730001022017,925373,0001022017
1540480001032009,154048,0001032009
1200740001032013,120074,0001032013
1530320001042012,153032,0001042012
1531660001042014,153166,0001042014
3930300001042017,393030,0001042017
0900020001052008,090002,0001052008
0900160001052008,090016,0001052008
1530790001052008,153079,0001052008
9259680001052016,925968,0001052016
2550140001062008,255014,0001062008
0500010001062011,050001,0001062011
9259680001062011,925968,0001062011
0900270001062012,090027,0001062012
1530310001062013,153031,0001062013
1530040001072007,153004,0001072007
1790850001072009,179085,0001072009
1146010001072011,114601,0001072011
9108090001072011,910809,0001072011
1540540001072015,154054,0001072015
9259580001072015,925958,0001072015
0900270001082008,090027,0001082008
0900190001082009,090019,0001082009
3930200001082012,393020,0001082012
1101200001082013,110120,0001082013
9252170001092016,925217,0001092016
0900270001102013,090027,0001102013
1530380001102013,153038,0001102013
3930240001102014,393024,0001102014
0100010001102016,010001,0001102016
1540540001112009,154054,0001112009
9251380001112010,925138,0001112010
1201960001112015,120196,0001112015
9800050001112015,980005,0001112015
1540480001122008,154048,0001122008
1350330001122011,135033,0001122011
1531660001122013,153166,0001122013
1585160001122013,158516,0001122013
1200740001122015,120074,0001122015
1530310001132015,153031,0001132015
9259580001142016,925958,0001142016
1540700001152007,154070,0001152007
1000010001152011,100001,0001152011
1581950001152011,158195,0001152011
2000090001152011,200009,0001152011
0400010001152013,040001,0001152013
0800200001152013,080020,0001152013
1101200001152013,110120,0001152013
1100010001152014,110001,0001152014
9800050001152015,980005,0001152015
1502320001162009,150232,0001162009
2550140001162009,255014,0001162009
1530310001162013,153031,0001162013
9800050001162015,980005,0001162015
3930220001162016,393022,0001162016
1530800001172010,153080,0001172010
1584420001172011,158442,0001172011
1101200001172013,110120,0001172013
1790850001182010,179085,0001182010
1540510001182016,154051,0001182016
1540480001192009,154048,0001192009
0700140001192012,070014,0001192012
9108470001192017,910847,0001192017
1350120001202010,135012,0001202010
9251380001202013,925138,0001202013
3930110001202014,393011,0001202014
1101200001212014,110120,0001212014
0600010001222012,060001,0001222012
1101200001222014,110120,0001222014
3930140001222014,393014,0001222014
1538080001222017,153808,0001222017
1101200001232014,110120,0001232014
9846750001232016,984675,0001232016
1100010001242008,110001,0001242008
3930100001242008,393010,0001242008
3930170001242009,393017,0001242009
1581540001242011,158154,0001242011
1200240001242012,120024,0001242012
1101200001242014,110120,0001242014
0900160001242015,090016,0001242015
1538080001242015,153808,0001242015
9860010001242015,986001,0001242015
1132020001252009,113202,0001252009
1101200001252011,110120,0001252011
9860010001252013,986001,0001252013
1101200001252014,110120,0001252014
2500050001262008,250005,0001262008
1530800001262009,153080,0001262009
1540700001262009,154070,0001262009
0400010001262013,040001,0001262013
2544200001272011,254420,0001272011
0900160001272017,090016,0001272017
1530800001272017,153080,0001272017
1540500001282008,154050,0001282008
1540700001282008,154070,0001282008
1530790001282015,153079,0001282015
1530540001292010,153054,0001292010
0900160001292013,090016,0001292013
1530570001292013,153057,0001292013
0900160001292014,090016,0001292014
1100010001322010,110001,0001322010
2000090001332012,200009,0001332012
3930110001342008,393011,0001342008
9251440001342011,925144,0001342011
1581950001352009,158195,0001352009
1530300001362009,153030,0001362009
1530330001362009,153033,0001362009
0100010001382017,010001,0001382017
1585160001392013,158516,0001392013
1585160001392014,158516,0001392014
1585160001392015,158516,0001392015
1530800001392016,153080,0001392016
3930130001402009,393013,0001402009
1540480001402011,154048,0001402011
1000010001402013,100001,0001402013
1530310001402014,153031,0001402014
0900160001422012,090016,0001422012
9251430001422015,925143,0001422015
1540720001432009,154072,0001432009
1101200001442010,110120,0001442010
1100010001442012,110001,0001442012
1530800001442014,153080,0001442014
2550140001452008,255014,0001452008
1540430001462009,154043,0001462009
1583250001462014,158325,0001462014
1530790001472009,153079,0001472009
1530280001482009,153028,0001482009
1101200001492011,110120,0001492011
1581260001502010,158126,0001502010
9430010001502017,943001,0001502017
1531140001512008,153114,0001512008
9254940001532012,925494,0001532012
1531660001532014,153166,0001532014
3930100001532015,393010,0001532015
1581950001542008,158195,0001542008
1531660001542013,153166,0001542013
1540540001542013,154054,0001542013
1531660001552011,153166,0001552011
1530610001552013,153061,0001552013
1540490001562009,154049,0001562009
3930130001562010,393013,0001562010
1530800001562011,153080,0001562011
1530310001572008,153031,0001572008
2500050001572010,250005,0001572010
1540540001572011,154054,0001572011
9251380001582009,925138,0001582009
1585160001582014,158516,0001582014
1540480001592013,154048,0001592013
1581390001592014,158139,0001592014
9800050001592014,980005,0001592014
1540510001602014,154051,0001602014
1540540001612012,154054,0001612012
9800050001612014,980005,0001612014
1530610001622008,153061,0001622008
1530800001622012,153080,0001622012
9253730001622017,925373,0001622017
9846750001622017,984675,0001622017
1000010001632012,100001,0001632012
1530520001632017,153052,0001632017
7713000001642013,771300,0001642013
0500010001652016,050001,0001652016
9742000001652017,974200,0001652017
1531630001662017,153163,0001662017
1531640001672009,153164,0001672009
0200010001672011,020001,0001672011
1540480001682011,154048,0001682011
2401060001692015,240106,0001692015
9108090001702014,910809,0001702014
1530310001712017,153031,0001712017
1530610001722012,153061,0001722012
1540480001732010,154048,0001732010
1540480001732012,154048,0001732012
1530790001732016,153079,0001732016
1530310001742017,153031,0001742017
1540480001752012,154048,0001752012
9800050001762014,980005,0001762014
2401060001772011,240106,0001772011
1581390001782013,158139,0001782013
3930100001782014,393010,0001782014
1530800001792015,153080,0001792015
1530310001792016,153031,0001792016
1531630001812009,153163,0001812009
1502320001832008,150232,0001832008
0100010001832015,010001,0001832015
9253170001832017,925317,0001832017
9261190001852013,926119,0001852013
1530610001872011,153061,0001872011
3930210001882009,393021,0001882009
2570030001882016,257003,0001882016
9259580001892014,925958,0001892014
1531630001902009,153163,0001902009
1530610001952009,153061,0001952009
1531140001952010,153114,0001952010
1545030001962013,154503,0001962013
1540720001972010,154072,0001972010
1581390001972013,158139,0001972013
1530610001972014,153061,0001972014
9875650002012017,987565,0002012017
1531140002022015,153114,0002022015
1200160002032008,120016,0002032008
1531140002032010,153114,0002032010
1530800002052012,153080,0002052012
9251450002092015,925145,0002092015
1530790002102009,153079,0002102009
2401060002122017,240106,0002122017
1540390002162017,154039,0002162017
2500520002172009,250052,0002172009
1530790002182013,153079,0002182013
1540520002182014,154052,0002182014
1530800002192012,153080,0002192012
0500010002192014,050001,0002192014
3930220002232017,393022,0002232017
1790850002242014,179085,0002242014
1530800002252013,153080,0002252013
1531140002262010,153114,0002262010
1540510002272017,154051,0002272017
1530610002282010,153061,0002282010
1581260002282010,158126,0002282010
1531630002302012,153163,0002302012
1502320002322010,150232,0002322010
9250390002342008,925039,0002342008
9253730002342013,925373,0002342013
9259580002372013,925958,0002372013
1132050002492011,113205,0002492011
1540490002492013,154049,0002492013
3930160002502016,393016,0002502016
1540510002562015,154051,0002562015
3930140002562015,393014,0002562015
3930240002592015,393024,0002592015
3930100002622016,393010,0002622016
3930030002662009,393003,0002662009
9251020002672017,925102,0002672017
1530520002692008,153052,0002692008
1530610002742013,153061,0002742013
3930140002752011,393014,0002752011
1530310002762014,153031,0002762014
1502320002812012,150232,0002812012
1540510002812012,154051,0002812012
1530310002812013,153031,0002812013
1531140002812014,153114,0002812014
3930160002832008,393016,0002832008
1536100002842010,153610,0002842010
1531630002852013,153163,0002852013
3930130002862016,393013,0002862016
9430010002862016,943001,0002862016
1530790002882010,153079,0002882010
3930280002882013,393028,0002882013
1524770002892015,152477,0002892015
2401060002902009,240106,0002902009
3930100002912011,393010,0002912011
1531630002912014,153163,0002912014
3930180002912015,393018,0002912015
3930110002992013,393011,0002992013
3930240002992016,393024,0002992016
1530310003002011,153031,0003002011
1531630003022009,153163,0003022009
1550090003022014,155009,0003022014
9253730003022017,925373,0003022017
9430010003052009,943001,0003052009
3930290003052017,393029,0003052017
1530310003062012,153031,0003062012
2401060003112012,240106,0003112012
9430010003112016,943001,0003112016
1132020003122012,113202,0003122012
1541060003142009,154106,0003142009
1530310003182010,153031,0003182010
2500520003192008,250052,0003192008
9430010003252012,943001,0003252012
3930130003262017,393013,0003262017
3930210003282011,393021,0003282011
3930100003292010,393010,0003292010
1541060003292012,154106,0003292012
9108470003302009,910847,0003302009
1540510003302017,154051,0003302017
1541060003362010,154106,0003362010
1530310003552013,153031,0003552013
1540510003642014,154051,0003642014
3930160003672017,393016,0003672017
1524770003772014,152477,0003772014
1502320003782014,150232,0003782014
3930110003822016,393011,0003822016
1541060003832011,154106,0003832011
9860010003832013,986001,0003832013
1531630003882008,153163,0003882008
1531630003882009,153163,0003882009
3930240003902017,393024,0003902017
3930200003992009,393020,0003992009
1530310004042009,153031,0004042009
9860010004042013,986001,0004042013
9250390004052010,925039,0004052010
3930280004062017,393028,0004062017
3930140004122009,393014,0004122009
3900750004172017,390075,0004172017
3930210004202013,393021,0004202013
3930210004292012,393021,0004292012
3930280004372016,393028,0004372016
3930180004542017,393018,0004542017
3930100004572015,393010,0004572015
1540510004592014,154051,0004592014
3930180004622010,393018,0004622010
3930160004832009,393016,0004832009
9430010004832009,943001,0004832009
9253730004842017,925373,0004842017
9430010004902009,943001,0004902009
3930220004922011,393022,0004922011
3930160004952010,393016,0004952010
3930030004972010,393003,0004972010
3930110004972012,393011,0004972012
1530310005072010,153031,0005072010
3930210005082017,393021,0005082017
1200160005102012,120016,0005102012
3930240005132012,393024,0005132012
3930030005142011,393003,0005142011
1530310005162012,153031,0005162012
9430010005212016,943001,0005212016
3930110005562015,393011,0005562015
1540510005582013,154051,0005582013
1524770005842012,152477,0005842012
3930120006002009,393012,0006002009
9860010006132015,986001,0006132015
3930160006472013,393016,0006472013
3930160006672012,393016,0006672012
3930100006742012,393010,0006742012
9430010006832010,943001,0006832010
2401060007372008,240106,0007372008
3930290007432012,393029,0007432012
9253730007532016,925373,0007532016
1132050008182009,113205,0008182009
3930030008342012,393003,0008342012
9430010008592015,943001,0008592015
9430010009042017,943001,0009042017
9430010009842013,943001,0009842013
7420000010032014,742000,0010032014
9430010010272014,943001,0010272014
9430010010492017,943001,0010492017
9430010010572013,943001,0010572013
9430010010582014,943001,0010582014
9430010011692016,943001,0011692016
9430010011922014,943001,0011922014
9430010012562016,943001,0012562016
9430010014232017,943001,0014232017
1132050016002010,113205,0016002010
9263600030012014,926360,0030012014
9258490040142017,925849,0040142017
7713000050072014,771300,0050072014
7713000050122012,771300,0050122012
9251440080082008,925144,0080082008
9251430100102011,925143,0100102011
9251420101242011,925142,0101242011
9259980102752017,925998,0102752017
2570500120112012,257050,0120112012
1602980120122012,160298,0120122012
9251430200142012,925143,0200142012
1583290213292015,158329,0213292015
9251620240052016,925162,0240052016
9251620240202009,925162,0240202009
9251420301362013,925142,0301362013
3809550320142014,380955,0320142014
1585820425822015,158582,0425822015
3900150520022014,390015,0520022014
3900150530052014,390015,0530052014
3900150540022015,390015,0540022015
3900150540042010,390015,0540042010
3900150540042011,390015,0540042011
3900150540042013,390015,0540042013
3900150599012017,390015,0599012017
3900150599032011,390015,0599032011
3900150599032012,390015,0599032012
3900150599042017,390015,0599042017
3900150599052008,390015,0599052008
3900150599052015,390015,0599052015
3900150599062009,390015,0599062009
3900150599112013,390015,0599112013
1700280820122012,170028,0820122012
1601130820132014,160113,0820132014
9251400900152009,925140,0900152009
9252980000012008,925298,0000012008
9252980000012009,925298,0000012009
1582730000012012,158273,0000012012
1350400000012013,135040,0000012013
1532510000012013,153251,0000012013
1300800000012014,130080,0000012014
1540480000012015,154048,0000012015
2500240000012015,250024,0000012015
1931210000012016,193121,0000012016
1350110000012017,135011,0000012017
1540480000012017,154048,0000012017
1532900000022008,153290,0000022008
1582630000022011,158263,0000022011
1604150000022011,160415,0000022011
2550040000022014,255004,0000022014
4200370000022014,420037,0000022014
1582760000022016,158276,0000022016
1583080000022016,158308,0000022016
